Generation,BestRecord,GenBestRecord,Average,EliteAvg
1,-0.004291861,0,-203.1266,-12.05242
2,-0.002227033,-0.002227033,-22.90615,-0.01062953
3,-0.002227033,-0.002476048,-22.84385,-0.008881233
4,-0.002227033,-0.00278304,-9.527974,-0.00541425
5,-0.002227033,-0.00301666,-30.46583,-0.009003387
6,-0.001735123,-0.001735123,-53.25204,-0.009227748
7,-0.001735123,-0.002273547,-66.61929,-0.01034567
8,-0.001084784,-0.001084784,-7.687151,-0.00480766
9,-0.001058856,-0.001058856,-5.721867,-0.003830715
10,-0.001009883,-0.001009883,-0.024662,-0.005356967
11,-0.001009883,-0.001435479,-0.01429316,-0.004263519
12,-0.001009883,-0.001059602,-1.914216,-0.003891899
13,-0.0009725466,-0.0009725466,-1.923311,-0.00387243
14,-0.0009725466,-0.001371239,-0.03647751,-0.005815949
15,-0.0009725466,-0.001769275,-3.870793,-0.004815523
16,-0.0009725466,-0.001560873,-19.03625,-0.004005833
17,-0.0009725466,-0.001053164,-34.22534,-0.003631864
18,-0.0009725466,-0.002028123,-7.626774,-0.003518789
19,-0.0009725466,-0.001031688,-1.927295,-0.003246302
20,-0.0009725466,-0.001035818,-0.01793168,-0.003005521
21,-0.0009725466,-0.001027718,-0.02442888,-0.002652357
22,-0.0009725466,-0.001082085,-0.03795796,-0.004205121
23,-0.0009725466,-0.001032687,-0.05031026,-0.01041687
24,-0.0009195561,-0.0009195561,-0.03276071,-0.004712941
25,-0.0009120049,-0.0009120049,-0.03410188,-0.003632004
26,-0.0009120049,-0.0009669504,-0.04343221,-0.005347724
27,-0.0009067828,-0.0009067828,-0.04656654,-0.008749456
28,-0.0009067828,-0.0009526193,-0.0337618,-0.003686142
29,-0.0009067828,-0.001040138,-0.04373421,-0.007367196
30,-0.0009038804,-0.0009038804,-0.02520089,-0.002716067
31,-0.0009035741,-0.0009035741,-0.01683258,-0.00218215
32,-0.0009035741,-0.0009720709,-0.009716216,-0.00247039
33,-0.0009035741,-0.0009219355,-0.01330606,-0.002370673
34,-0.0009035741,-0.000966724,-0.01257967,-0.001957719
35,-0.0006625314,-0.0006625314,-0.01000556,-0.002252311
36,-0.0006625314,-0.0009124401,-0.01700696,-0.002106314
37,-0.0006625314,-0.0008559566,-1.915534,-0.002325274
38,-0.0006625314,-0.0009728403,-0.01713551,-0.002701158
39,-0.0006625314,-0.0009096903,-0.01508598,-0.002718459
40,-0.0006625314,-0.0009568825,-0.02589419,-0.002836644
41,-0.0006625314,-0.001014307,-0.02123346,-0.002481438
42,-0.0006625314,-0.001037126,-0.0375744,-0.002684988
43,-0.0006625314,-0.0009181028,-0.02499798,-0.002269663
44,-0.0006625314,-0.0006963491,-0.01577308,-0.002017285
45,-0.0006625314,-0.001033265,-0.01926767,-0.00230119
46,-0.0006625314,-0.0009015272,-0.02191189,-0.002497309
47,-0.0006625314,-0.0009608453,-0.01762485,-0.002039122
48,-0.0006625314,-0.001032139,-0.02655162,-0.003205071
49,-0.0006625314,-0.000906711,-0.02254994,-0.002749971
50,-0.0006625314,-0.0009682596,-0.02174783,-0.003078195
51,-0.0006625314,-0.0009098033,-0.02367846,-0.002399205
52,-0.0006625314,-0.001013122,-0.02213565,-0.002935193
53,-0.0006625314,-0.0009608202,-0.02579004,-0.00241449
54,-0.0006625314,-0.0009081783,-0.03175627,-0.002557012
55,-0.0006625314,-0.0009655612,-0.02517213,-0.002128306
56,-0.0006625314,-0.0008507985,-0.02468422,-0.002175518
57,-0.000590159,-0.000590159,-0.03403245,-0.002930176
58,-0.000590159,-0.0006576295,-0.02805094,-0.002197627
59,-0.000590159,-0.0009594838,-0.02064941,-0.002298881
60,-0.000590159,-0.0008521017,-3.81853,-0.002473428
61,-0.000590159,-0.001032944,-0.01831909,-0.002449025
62,-0.000590159,-0.0008738831,-3.826567,-0.002777532
63,0,0,-0.01800542,-0.002286725
64,0,0,-5.766661,-0.004750027
65,0,0,-7.628836,-0.003457371
66,0,0,-9.560958,-0.00411872
67,0,0,-1.944612,-0.00458191
68,0,0,-3.832985,-0.003661085
69,0,0,-3.844447,-0.003198422
70,0,0,-13.3869,-0.002945025
71,0,0,-7.66313,-0.002615555
72,0,0,-7.694025,-0.001878835
73,0,0,-15.22221,-0.002184811
74,0,0,-11.43266,-0.003392684
75,0,0,-0.03221593,-0.003219111
76,0,0,-0.0275089,-0.002475979
77,0,0,-7.632338,-0.002074904
78,0,0,-3.833919,-0.001849858
79,0,0,-15.24858,-0.005220728
80,0,0,-3.838031,-0.003364389
81,0,0,-3.835274,-0.002093039
82,0,0,-3.849343,-0.00236106
83,0,0,-7.636256,-0.003321377
84,0,0,-0.03663488,-0.003758812
85,0,0,-0.03512105,-0.00318365
86,0,0,-0.02556401,-0.002666823
87,0,0,-1.933144,-0.003343366
88,0,0,-7.625822,-0.002200599
89,0,0,-0.05645275,-0.001814339
90,0,0,-5.720347,-0.002065767
91,0,0,-0.01701611,-0.001635999
92,0,0,-0.01824995,-0.001649693
93,0,0,-1.925145,-0.00269492
94,0,0,-0.02604471,-0.001503064
95,0,0,-0.03323097,-0.002226031
96,0,0,-0.0195919,-0.002062857
97,0,0,-0.02224265,-0.002801617
98,0,0,-0.02101594,-0.002200536
99,0,0,-0.01528369,-0.001844396
100,0,0,-1.918303,-0.001741257
